,date,market_capitalisation,sent_usd,transactions,avg_transaction_value,median_transaction_value,avg_transaction_fee,median_transacation_fee,block_time,block_size,fee,difficulty,hashrate,mining_profitability,active_adresses,top_addresses,tweets,google_trends,price,CHFUSD=X,CL=F,CNY=X,EURUSD=X,GBPUSD=X,GC=F,JPY=X,^DJI,^FTSE,^GSPC,^IXIC
3925,2021-04-15,1175194413781,36809487178,359268,323211,974.167,27.187,12.136,8.372,892547,12.627,23217560568175,1.8167943199849E+20,0.426,1196069,14.513,110223,164.392,62899,1.0837758779525757,63.459999084472656,6.52810001373291,1.1986095905303955,1.3779228925704956,1765.4000244140625,108.89399719238281,34035.98828125,6983.5,4170.419921875,14038.759765625
3926,2021-04-16,1153396629141,52037999764,219601,516536,1462,39.445,16.799,13.981,879567,17.903,23581981443664,1.6736603940491E+20,0.289,830078,14.58,113640,177.284,61731,1.0847245454788208,63.130001068115234,6.521299839019775,1.1971746683120728,1.3785498142242432,1779.0,108.68900299072266,34200.671875,7019.5,4185.47021484375,14052.33984375
3927,2021-04-17,1145470060160,21792593371,194489,359703,1459,51.56,23.738,15.824,879676,22.344,23581981443664,1.2155182861954E+20,0.369,773272,14.574,100583,147.984,61305,,,,,,,,,,,
3928,2021-04-18,1047943240943,42645634219,274611,337989,1116,43.853,19.648,11.613,900314,21.703,23581981443664,1.2782218196689E+20,0.434,954286,14.568,178464,267.181,56083,,,,,,,,,,,
3929,2021-04-19,1053668050201,29892429385,208316,346249,1503,58.418,26.889,14.845,855365,26.262,23581981443664,1.1360175683947E+20,0.408,751010,14.505,122950,207.574,56387,1.086307168006897,63.380001068115234,6.511099815368652,1.1969454288482666,1.3818453550338745,1769.4000244140625,108.71900177001953,34077.62890625,7000.10009765625,4163.259765625,13914.76953125
3930,2021-04-20,1037471672885,67407460741,279849,370719,1219,59.878,26.442,11.25,877935,27.402,23581981443664,1.3666385547909E+20,0.448,965161,14.523,112302,185.894,55518,1.0932546854019165,62.439998626708984,6.509300231933594,1.204529047012329,1.3993842601776123,1777.300048828125,108.0979995727539,33821.30078125,6859.89990234375,4134.93994140625,13786.26953125
3931,2021-04-21,1036277138448,66373161965,225920,473725,1284,62.779,28.392,14.257,895948,28.844,23581981443664,1.3217651820989E+20,0.372,787582,14.522,96848,153.903,55452,1.0918222665786743,61.349998474121094,6.498499870300293,1.2032392024993896,1.3938837051391602,1792.300048828125,108.13300323486328,34137.30859375,6895.2998046875,4173.419921875,13950.2197265625
3932,2021-04-22,1005674091202,61007747833,274467,429103,1253,58.718,24.369,10.07,887672,25.108,23581981443664,1.4289112913134E+20,0.449,981596,14.533,108961,174.93,53812,1.0908337831497192,61.43000030517578,6.489999771118164,1.2037750482559204,1.3931845426559448,1781.199951171875,108.03900146484375,33815.8984375,6938.2001953125,4134.97998046875,13818.41015625
3933,2021-04-23,932437773885,59597772214,295596,368625,1123,45.518,20.597,10.667,893218,24.229,23581981443664,1.6404628448074E+20,0.339,931624,14.601,132963,276.62,49891,1.0904649496078491,62.13999938964844,6.490300178527832,1.2014753818511963,1.3840255737304688,1777.0,107.97799682617188,34043.48828125,6938.60009765625,4180.169921875,14016.8095703125
3934,2021-04-24,935961171265,31002971914,290545,275845,654.858,29.025,12.562,9.931,880543,15.677,23581981443664,1.6251119609039E+20,0.331,911731,14.611,86049,191.32,50077,,,,,,,,,,,
3935,2021-04-25,928155504766,28949335984,240900,337302,649.973,23.971,9.017,10.213,884132,11.663,23581981443664,1.7119806222625E+20,0.289,849115,14.694,81258,172.196,49657,,,,,,,,,,,
3936,2021-04-26,990675646766,50940323283,240573,474291,1230,36.957,17.267,12.632,893442,19.065,23581981443664,1.5822087335946E+20,0.295,791356,14.685,110552,179.781,53000,1.0942236185073853,61.90999984741211,6.4944000244140625,1.2089852094650269,1.3866355419158936,1779.199951171875,107.8740005493164,33981.5703125,6963.10009765625,4187.6201171875,14138.7802734375
3937,2021-04-27,1020303582970,66849336208,297967,419084,971.659,29.732,14.219,10.141,883378,15.467,23581981443664,1.5279169277401E+20,0.375,969613,14.719,102971,166.215,54583,1.0933263301849365,62.939998626708984,6.484499931335449,1.2081671953201294,1.3895643949508667,1778.0,108.2020034790039,33984.9296875,6945.0,4186.72021484375,14090.2197265625
3938,2021-04-28,1024138212277,46167808612,276984,396534,958.806,26.888,13.148,10.141,884986,13.288,23581981443664,1.6808066675917E+20,0.334,1018397,14.744,97333,149.503,54785,1.0940439701080322,63.86000061035156,6.482100009918213,1.2090305089950562,1.390356421470642,1773.199951171875,108.75,33820.37890625,6963.7001953125,4183.18017578125,14051.0302734375
3939,2021-04-29,1007462600138,36995112855,259343,439029,1160,30.096,14.305,11.803,876992,15.969,23581981443664,1.4772885315262E+20,0.331,856639,14.781,96503,132.646,53891,1.100473165512085,65.01000213623047,6.47790002822876,1.213592290878296,1.395673394203186,1768.0999755859375,108.50499725341797,34060.359375,6961.5,4211.47021484375,14082.5498046875
3940,2021-04-30,1033104517947,30112861243,289244,437538,1087,27.357,12.643,9.931,868778,13.651,23581981443664,1.6084085292705E+20,0.361,975112,14.817,92350,133.512,55260,1.1001100540161133,63.58000183105469,6.471199989318848,1.2127091884613037,1.3952839374542236,1767.300048828125,108.90399932861328,33874.8515625,6969.7998046875,4181.169921875,13962.6796875
3941,2021-05-01,1080393811471,16102325162,262852,353558,838.394,22.45,9.552,10.36,882992,10.523,23004465874893,1.5711233524489E+20,0.357,885897,14.805,99595,136.871,57787,,,,,,,,,,,
3942,2021-05-02,1063135695455,12275331888,235029,360724,840.168,20.554,8.265,7.784,826395,6.85,20608845737768,1.6789148155669E+20,0.42,1071125,14.832,78756,119.375,56860,,,,,,,,,,,
3943,2021-05-03,1082875934006,33410008177,286830,435999,1044,22.395,10.556,8.136,836599,9.118,20608845737768,1.8132234782688E+20,0.389,1053210,14.847,89710,133.043,57912,1.0954102277755737,64.48999786376953,6.473499774932861,1.2027760744094849,1.3819791078567505,1791.4000244140625,109.28299713134766,34113.23046875,,4192.66015625,13895.1201171875
3944,2021-05-04,1034237381397,34437152560,300643,419513,1020,18.286,8.296,7.956,886171,8.081,20608845737768,1.8790444472306E+20,0.362,1076403,14.88,87287,142.121,55308,1.097044587135315,65.69000244140625,6.472799777984619,1.2061271667480469,1.3903758525848389,1775.800048828125,109.08699798583984,34133.03125,6923.2001953125,4164.66015625,13633.5
3945,2021-05-05,1044835343355,35491127512,309617,329957,995.399,18.029,8.533,9.172,873874,9.245,20608845737768,1.7347106945573E+20,0.348,1063848,14.893,93866,138.075,55872,1.0948106050491333,65.62999725341797,6.472799777984619,1.2015043497085571,1.388811707496643,1784.0999755859375,109.3290023803711,34230.33984375,7039.2998046875,4167.58984375,13582.419921875
3946,2021-05-06,1065501089567,32123009753,311210,331015,1019,20.05,9.467,8.471,870005,9.349,20608845737768,1.6571035243399E+20,0.403,1024306,14.906,84935,137.223,56974,1.095158338546753,64.70999908447266,6.4730000495910645,1.2007973194122314,1.3909753561019897,1815.5,109.21900177001953,34548.53125,7076.2001953125,4201.6201171875,13632.83984375
3947,2021-05-07,1062647482769,42781516993,307816,358005,989.07,19.265,8.647,8.372,876361,8.854,20608845737768,1.7684919859106E+20,0.379,995365,14.925,103515,126.983,56818,1.1018191576004028,64.9000015258789,6.463200092315674,1.2068549394607544,1.389854073524475,1831.0999755859375,109.05000305175781,34777.76171875,7129.7001953125,4232.60009765625,13752.240234375
3948,2021-05-08,1094685223798,24933917376,274520,293405,950.95,18.595,7.739,8.421,894631,7.55,20608845737768,1.8131531454116E+20,0.373,974819,14.945,82542,130.702,58527,,,,,,,,,,,
3949,2021-05-09,1084534831442,23667105476,247680,254195,884.45,16.394,6.871,7.742,856554,5.686,20608845737768,1.8657396656762E+20,0.383,1081356,14.949,62002,136.554,57981,,,,,,,,,,,
3950,2021-05-10,1080529816753,35571721390,303117,269256,1092,19.25,8.25,8,873492,8.244,20608845737768,1.8973079704348E+20,0.373,1144292,14.995,74446,138.576,57763,1.11055588722229,64.91999816894531,6.43149995803833,1.2171076536178589,1.4041197299957275,1837.5,108.5719985961914,34742.8203125,7123.7001953125,4188.43017578125,13401.8603515625
3951,2021-05-11,1044828022212,28925341353,311943,215614,988.428,14.645,6.385,8.372,866430,7.074,20608845737768,1.7447307372361E+20,0.37,1032122,15.035,72974,131.857,55852,1.1106421947479248,65.27999877929688,6.41510009765625,1.2140932083129883,1.4131278991699219,1835.9000244140625,108.84400177001953,34269.16015625,6948.0,4152.10009765625,13389.4296875
3952,2021-05-12,1046928268168,40783825308,300280,290172,1035,14.347,5.866,8.372,866785,6.686,20608845737768,1.7386146302667E+20,0.371,1083920,15.184,104572,141.278,55961,1.1063904762268066,66.08000183105469,6.428299903869629,1.2144500017166138,1.4138271808624268,1822.5999755859375,108.71499633789062,33587.66015625,7004.60009765625,4063.0400390625,13031.6796875
3953,2021-05-13,932636583479,68020393129,276311,451295,1243,12.966,5.027,8.944,877885,6.67,23227330060563,1.9760946727775E+20,0.272,1036314,15.19,249599,338.27,49849,1.100594401359558,63.81999969482422,6.4552001953125,1.2078505754470825,1.4063708782196045,1823.800048828125,109.66400146484375,34021.44921875,6963.2998046875,4112.5,13124.990234375
3954,2021-05-14,938962162235,56772901814,265921,432360,1073,13.823,5.784,10.746,883117,8.046,25046487590083,1.7706860260077E+20,0.258,883598,15.238,120644,207.421,50185,1.1038258075714111,65.37000274658203,6.450900077819824,1.207729458808899,1.4050863981246948,1837.9000244140625,109.51599884033203,34382.12890625,7043.60009765625,4173.85009765625,13429.98046875
3955,2021-05-15,914493995189,44905588095,231976,404818,973.53,13.159,5.335,11.707,882398,7.518,25046487590083,1.6748502652246E+20,0.243,824216,15.275,95522,169.969,48875,,,,,,,,,,,
3956,2021-05-16,893250154710,34764586378,219303,397725,964.506,11.34,4.767,10.909,874337,5.943,25046487590083,1.5761301913725E+20,0.266,810985,15.287,148557,182.1,47738,,,,,,,,,,,
3957,2021-05-17,829643681939,55293559731,250789,457314,1201,13.469,6.012,11.901,887113,9.157,25046487590083,1.527825567776E+20,0.242,858089,15.372,184558,259.986,44336,1.1096316576004028,66.2699966430664,6.436100006103516,1.2150373458862305,1.4101786613464355,1867.5,109.41200256347656,34327.7890625,7032.89990234375,4163.2900390625,13379.0498046875
3958,2021-05-18,826971370305,34543986323,220918,373710,1203,13.436,6.492,14.4,874189,9.708,25046487590083,1.4706548512322E+20,0.208,733801,15.326,120021,197.256,44192,1.1070151329040527,65.48999786376953,6.438199996948242,1.2156872749328613,1.4148674011230469,1867.800048828125,109.24199676513672,34060.66015625,7034.2001953125,4127.830078125,13303.6396484375
3959,2021-05-19,732571675824,53956072578,263294,450143,1829,18.246,8.264,11.52,880212,13.582,25046487590083,1.3859008897392E+20,0.255,884253,15.239,363566,505.899,39146,1.1142929792404175,63.36000061035156,6.424200057983398,1.2223997116088867,1.41880202293396,1881.300048828125,108.86799621582031,33896.0390625,6950.2001953125,4115.68017578125,13299.740234375
3960,2021-05-20,745332584769,58855007137,227927,498229,1521,23.148,10.081,12.857,897022,15.92,25046487590083,1.4673049793968E+20,0.226,835102,15.316,173415,379.363,39826,1.106096863746643,62.04999923706055,6.434000015258789,1.217285394668579,1.4106162786483765,1881.800048828125,109.27300262451172,34084.1484375,7019.7998046875,4159.1201171875,13535.740234375
3961,2021-05-21,732457598072,46344046178,226241,379726,1272,22.663,10.23,13.091,901568,16.013,25046487590083,1.4065392775665E+20,0.228,795684,15.331,185009,294.204,39137,1.1144545078277588,63.58000183105469,6.433899879455566,1.222538709640503,1.4185603857040405,1876.699951171875,108.86000061035156,34207.83984375,7018.10009765625,4155.85986328125,13470.990234375
3962,2021-05-22,702150147951,33337657665,223684,396228,849.35,17.171,7.789,12.414,879055,12.38,25046487590083,1.3695961088519E+20,0.227,787813,15.346,174133,259.374,37516,,,,,,,,,,,
3963,2021-05-23,656715712869,36241334696,194201,402813,998.565,14.708,6.215,12.101,849326,9.871,25046487590083,1.5480298429333E+20,0.187,856651,15.352,160368,304.794,35087,,,,,,,,,,,
3964,2021-05-24,692759884445,47477048251,234629,411655,1094,15.27,6.979,11.429,883088,10.952,25046487590083,1.4894899895001E+20,0.22,839856,15.273,151342,284.611,37011,1.1143302917480469,66.05000305175781,6.433199882507324,1.2183235883712769,1.4142870903015137,1884.5999755859375,108.91899871826172,34393.98046875,7051.60009765625,4197.0498046875,13661.169921875
3965,2021-05-25,712863169620,46177233761,233521,373314,1010,13.996,6.668,11.707,878431,10.047,25046487590083,1.6053634756784E+20,0.203,828021,15.285,107640,224.793,38084,1.1148271560668945,66.06999969482422,6.418300151824951,1.2214635610580444,1.415608525276184,1898.0999755859375,108.85099792480469,34312.4609375,7029.7998046875,4188.1298828125,13657.169921875
3966,2021-05-26,734734248513,50828242455,230631,378094,1025,13.249,6.032,11.803,898395,9.268,25046487590083,1.4563359403315E+20,0.226,834755,15.331,114558,195.924,39251,1.1165698766708374,66.20999908447266,6.409999847412109,1.2249093055725098,1.4143872261047363,1901.300048828125,108.802001953125,34323.05078125,7026.89990234375,4195.990234375,13738.0
3967,2021-05-27,726544689552,42353576022,213918,359587,1074,11.995,5.438,12.308,899516,8.296,25046487590083,1.5995364466481E+20,0.193,754805,15.328,100263,167.874,38812,1.1139206886291504,66.8499984741211,6.390699863433838,1.21925950050354,1.4116119146347046,1895.699951171875,109.16999816894531,34464.640625,7019.7001953125,4200.8798828125,13736.2802734375
3968,2021-05-28,685619996554,73389096918,218192,486152,1007,11.672,5.08,12.101,872404,8.554,25046487590083,1.4500861196398E+20,0.205,844453,15.304,104815,182.334,36624,1.1147650480270386,66.31999969482422,6.381999969482422,1.2193188667297363,1.4203739166259766,1902.5,109.80899810791016,34529.44921875,7022.60009765625,4204.10986328125,13748.740234375
3969,2021-05-29,660212648100,50144374631,198216,362660,752.603,8.436,3.522,12.414,867691,6.142,25046487590083,1.4039175898494E+20,0.194,759213,15.341,98843,174.881,35265,,,,,,,,,,,
3970,2021-05-30,664252195015,20802851482,179651,213617,725.123,7.231,2.84,10,822636,3.912,21214345448186,1.4327092152594E+20,0.232,872686,15.33,109381,166.52,35480,,,,,,,,,,,
3971,2021-05-31,676917079507,18327950776,226328,179821,971.947,7.266,2.965,10.213,851276,4.911,21047730572452,1.4368393198812E+20,0.233,854540,15.32,101203,159.077,36154,1.1109752655029297,,6.367400169372559,1.2190067768096924,1.4180374145507812,,109.90699768066406,,,,
3972,2021-06-01,685277218798,15832474023,234419,232637,950.284,7.381,3.08,10.141,876479,5.06,21047730572452,1.5177609781047E+20,0.225,765486,15.381,105694,154.136,36599,1.113089919090271,67.72000122070312,6.36899995803833,1.223286509513855,1.4226775169372559,1902.9000244140625,109.49299621582031,34575.30859375,7080.5,4202.0400390625,13736.48046875
3973,2021-06-02,698342547256,15231918123,250423,171600,865.239,7.615,2.954,8.675,822467,4.7,21047730572452,1.6209260698612E+20,0.25,987067,15.39,92542,151.86,37295,1.1148520708084106,68.83000183105469,6.38070011138916,1.2217769622802734,1.4157087802886963,1907.5,109.49299621582031,34600.37890625,7108.0,4208.1201171875,13756.330078125
3974,2021-06-03,721683500606,16302020460,255474,184357,901.467,7.525,2.965,9.796,840977,5.152,21047730572452,1.6039119442425E+20,0.233,897967,15.361,88708,151.003,38539,1.1133378744125366,68.80999755859375,6.380099773406982,1.220986247062683,1.4171934127807617,1871.199951171875,109.59500122070312,34577.0390625,7064.39990234375,4192.85009765625,13614.509765625
3975,2021-06-04,695083303397,14145960603,236541,161320,848.513,6.644,2.635,10.992,816280,4.92,21047730572452,1.4273730760929E+20,0.224,783651,15.394,184618,164.596,37117,1.1068068742752075,69.62000274658203,6.402699947357178,1.2133007049560547,1.4109944105148315,1889.800048828125,110.26599884033203,34756.390625,7069.0,4229.89013671875,13814.490234375
3976,2021-06-05,685563096433,11924103613,194449,143921,727.213,5.58,2.071,10.992,678168,3.496,21047730572452,1.4164493533335E+20,0.219,673290,15.394,174730,146.617,36607,,,,,,,,,,,
3977,2021-06-06,673343594122,35879034159,185155,346058,621.883,4.384,1.238,9.6,555768,2.354,21047730572452,1.4929736016574E+20,0.231,601459,15.41,211698,157.12,35953,,,,,,,,,,,
3978,2021-06-07,672150431023,44824530505,235346,328847,864.655,5.269,1.717,10.827,797353,3.993,21047730572452,1.4668699738383E+20,0.212,779317,15.438,172116,148.63,35888,1.1122233867645264,69.2300033569336,6.3942999839782715,1.2168411016464233,1.4164307117462158,1896.800048828125,109.61699676513672,34630.23828125,7077.2001953125,4226.52001953125,13881.7197265625
3979,2021-06-08,615783449609,53003807246,246757,336602,909.827,4.696,1.389,9.664,829248,3.649,21047730572452,1.4881729185309E+20,0.214,868700,15.421,187281,208.864,32877,1.1142061948776245,70.05000305175781,6.396299839019775,1.2193634510040283,1.41765558719635,1892.199951171875,109.27400207519531,34599.8203125,7095.10009765625,4227.259765625,13924.91015625
3980,2021-06-09,652449565591,21102438297,210785,218923,934.595,5.509,1.701,11.429,660581,4.064,21047730572452,1.6223776534072E+20,0.176,662160,15.404,297825,188.982,34833,1.1150758266448975,69.95999908447266,6.399499893188477,1.217285394668579,1.414987564086914,1893.199951171875,109.46900177001953,34447.140625,7081.0,4219.5498046875,13911.75
3981,2021-06-10,692877224653,16990772897,252865,206447,981.397,6.783,2.434,12.203,894428,5.918,21047730572452,1.1446047973155E+20,0.253,818042,15.463,192780,165.833,36990,1.1165698766708374,70.29000091552734,6.386499881744385,1.218200445175171,1.4112334251403809,1894.199951171875,109.61000061035156,34466.23828125,7088.2001953125,4239.18017578125,14020.330078125
